K_UP,360,58,10,<__main__.LargeCactus object at 0x00000205FFD748E0>,2000,0,2
K_UP,850,83,10,<__main__.Bird object at 0x000002957D814430>,2000,0,2
K_UP,840,83,10,<__main__.Bird object at 0x000002957D814430>,2000,0,2
K_UP,830,83,10,<__main__.Bird object at 0x000002957D814430>,2000,0,2
K_UP,820,83,10,<__main__.Bird object at 0x000002957D814430>,2000,0,2
K_UP,810,83,10,<__main__.Bird object at 0x000002957D814430>,2000,0,2
K_UP,800,83,10,<__main__.Bird object at 0x000002957D814430>,2000,0,2
K_UP,790,83,10,<__main__.Bird object at 0x000002957D814430>,2000,0,2
K_DOWN,330,83,10,<__main__.Bird object at 0x000002957D814430>,2000,0,2
K_DOWN,320,83,10,<__main__.Bird object at 0x000002957D814430>,2000,0,2
K_DOWN,310,83,10,<__main__.Bird object at 0x000002957D814430>,2000,0,2
K_DOWN,300,83,10,<__main__.Bird object at 0x000002957D814430>,2000,0,2
K_DOWN,290,83,10,<__main__.Bird object at 0x000002957D814430>,2000,0,2
K_DOWN,280,83,10,<__main__.Bird object at 0x000002957D814430>,2000,0,2
K_DOWN,270,83,10,<__main__.Bird object at 0x000002957D814430>,2000,0,2
K_DOWN,260,83,10,<__main__.Bird object at 0x000002957D814430>,2000,0,2
K_DOWN,250,83,10,<__main__.Bird object at 0x000002957D814430>,2000,0,2
K_DOWN,240,83,10,<__main__.Bird object at 0x000002957D814430>,2000,0,2
K_DOWN,230,83,10,<__main__.Bird object at 0x000002957D814430>,2000,0,2
K_DOWN,220,83,10,<__main__.Bird object at 0x000002957D814430>,2000,0,2
K_DOWN,210,83,10,<__main__.Bird object at 0x000002957D814430>,2000,0,2
K_DOWN,200,83,10,<__main__.Bird object at 0x000002957D814430>,2000,0,2
K_DOWN,190,83,10,<__main__.Bird object at 0x000002957D814430>,2000,0,2
K_DOWN,180,83,10,<__main__.Bird object at 0x000002957D814430>,1090,38,<__main__.SmallCactus object at 0x000002957FEA2400>
K_DOWN,170,83,10,<__main__.Bird object at 0x000002957D814430>,1080,38,<__main__.SmallCactus object at 0x000002957FEA2400>
K_DOWN,160,83,10,<__main__.Bird object at 0x000002957D814430>,1070,38,<__main__.SmallCactus object at 0x000002957FEA2400>
K_DOWN,150,83,10,<__main__.Bird object at 0x000002957D814430>,1060,38,<__main__.SmallCactus object at 0x000002957FEA2400>
K_DOWN,140,83,10,<__main__.Bird object at 0x000002957D814430>,1050,38,<__main__.SmallCactus object at 0x000002957FEA2400>
K_DOWN,130,83,10,<__main__.Bird object at 0x000002957D814430>,1040,38,<__main__.SmallCactus object at 0x000002957FEA2400>
K_DOWN,120,83,10,<__main__.Bird object at 0x000002957D814430>,1030,38,<__main__.SmallCactus object at 0x000002957FEA2400>
K_DOWN,110,83,10,<__main__.Bird object at 0x000002957D814430>,1020,38,<__main__.SmallCactus object at 0x000002957FEA2400>
K_DOWN,100,83,10,<__main__.Bird object at 0x000002957D814430>,1010,38,<__main__.SmallCactus object at 0x000002957FEA2400>
K_DOWN,90,83,10,<__main__.Bird object at 0x000002957D814430>,1000,38,<__main__.SmallCactus object at 0x000002957FEA2400>
K_DOWN,80,83,10,<__main__.Bird object at 0x000002957D814430>,990,38,<__main__.SmallCactus object at 0x000002957FEA2400>
K_DOWN,70,83,10,<__main__.Bird object at 0x000002957D814430>,980,38,<__main__.SmallCactus object at 0x000002957FEA2400>
K_DOWN,60,83,10,<__main__.Bird object at 0x000002957D814430>,970,38,<__main__.SmallCactus object at 0x000002957FEA2400>
K_DOWN,50,83,10,<__main__.Bird object at 0x000002957D814430>,960,38,<__main__.SmallCactus object at 0x000002957FEA2400>
K_DOWN,40,83,10,<__main__.Bird object at 0x000002957D814430>,950,38,<__main__.SmallCactus object at 0x000002957FEA2400>
K_DOWN,30,83,10,<__main__.Bird object at 0x000002957D814430>,940,38,<__main__.SmallCactus object at 0x000002957FEA2400>
K_DOWN,20,83,10,<__main__.Bird object at 0x000002957D814430>,930,38,<__main__.SmallCactus object at 0x000002957FEA2400>
K_UP,240,38,10,<__main__.SmallCactus object at 0x000002957FEA2400>,2000,0,2
K_UP,230,38,10,<__main__.SmallCactus object at 0x000002957FEA2400>,2000,0,2
K_UP,220,38,10,<__main__.SmallCactus object at 0x000002957FEA2400>,2000,0,2
K_UP,210,38,10,<__main__.SmallCactus object at 0x000002957FEA2400>,2000,0,2
K_UP,200,38,10,<__main__.SmallCactus object at 0x000002957FEA2400>,2000,0,2
K_UP,190,38,10,<__main__.SmallCactus object at 0x000002957FEA2400>,2000,0,2
K_UP,180,38,10,<__main__.SmallCactus object at 0x000002957FEA2400>,2000,0,2
K_UP,170,38,10,<__main__.SmallCactus object at 0x000002957FEA2400>,2000,0,2
K_UP,160,38,10,<__main__.SmallCactus object at 0x000002957FEA2400>,2000,0,2
K_UP,150,38,10,<__main__.SmallCactus object at 0x000002957FEA2400>,2000,0,2
K_UP,140,38,10,<__main__.SmallCactus object at 0x000002957FEA2400>,2000,0,2
K_UP,130,38,10,<__main__.SmallCactus object at 0x000002957FEA2400>,2000,0,2
K_UP,190,38,10,<__main__.SmallCactus object at 0x000002957FE96C70>,860,58,<__main__.LargeCactus object at 0x000002957FEA2910>
K_UP,180,38,10,<__main__.SmallCactus object at 0x000002957FE96C70>,850,58,<__main__.LargeCactus object at 0x000002957FEA2910>
K_UP,170,38,10,<__main__.SmallCactus object at 0x000002957FE96C70>,840,58,<__main__.LargeCactus object at 0x000002957FEA2910>
K_UP,160,38,10,<__main__.SmallCactus object at 0x000002957FE96C70>,830,58,<__main__.LargeCactus object at 0x000002957FEA2910>
K_UP,200,38,10,<__main__.SmallCactus object at 0x000002957FE96C70>,1020,58,<__main__.LargeCactus object at 0x000002957FEA2C70>
K_UP,190,38,10,<__main__.SmallCactus object at 0x000002957FE96C70>,1010,58,<__main__.LargeCactus object at 0x000002957FEA2C70>
K_UP,180,38,10,<__main__.SmallCactus object at 0x000002957FE96C70>,1000,58,<__main__.LargeCactus object at 0x000002957FEA2C70>
K_UP,170,38,10,<__main__.SmallCactus object at 0x000002957FE96C70>,990,58,<__main__.LargeCactus object at 0x000002957FEA2C70>
K_UP,160,38,10,<__main__.SmallCactus object at 0x000002957FE96C70>,980,58,<__main__.LargeCactus object at 0x000002957FEA2C70>
K_UP,280,58,10,<__main__.LargeCactus object at 0x0000028DFAFB3430>,2000,0,2
K_UP,270,58,10,<__main__.LargeCactus object at 0x0000028DFAFB3430>,2000,0,2
K_UP,260,58,10,<__main__.LargeCactus object at 0x0000028DFAFB3430>,2000,0,2
K_UP,250,58,10,<__main__.LargeCactus object at 0x0000028DFAFB3430>,2000,0,2
K_UP,240,58,10,<__main__.LargeCactus object at 0x0000028DFAFB3430>,2000,0,2
K_UP,230,58,10,<__main__.LargeCactus object at 0x0000028DFAFB3430>,2000,0,2
K_UP,220,58,10,<__main__.LargeCactus object at 0x0000028DFAFB3430>,2000,0,2
K_UP,210,58,10,<__main__.LargeCactus object at 0x0000028DFAFB3430>,2000,0,2
K_UP,200,58,10,<__main__.LargeCactus object at 0x0000028DFAFB3430>,2000,0,2
K_UP,190,58,10,<__main__.LargeCactus object at 0x0000028DFAFB3430>,2000,0,2
K_UP,180,58,10,<__main__.LargeCactus object at 0x0000028DFAFB3430>,2000,0,2
K_UP,170,58,10,<__main__.LargeCactus object at 0x0000028DFAFB3430>,2000,0,2
K_UP,160,58,10,<__main__.LargeCactus object at 0x0000028DFAFB3430>,2000,0,2
K_UP,150,58,10,<__main__.LargeCactus object at 0x0000028DFAFB3430>,2000,0,2
K_UP,140,58,10,<__main__.LargeCactus object at 0x0000028DFAFB3430>,2000,0,2
K_UP,130,58,10,<__main__.LargeCactus object at 0x0000028DFAFB3430>,2000,0,2
K_UP,120,58,10,<__main__.LargeCactus object at 0x0000028DFAFB3430>,2000,0,2
K_UP,110,58,10,<__main__.LargeCactus object at 0x0000028DFAFB3430>,2000,0,2
K_UP,100,58,10,<__main__.LargeCactus object at 0x0000028DFAFB3430>,2000,0,2
K_UP,90,58,10,<__main__.LargeCactus object at 0x0000028DFAFB3430>,2000,0,2
K_UP,80,58,10,<__main__.LargeCactus object at 0x0000028DFAFB3430>,2000,0,2
K_UP,70,58,10,<__main__.LargeCactus object at 0x0000028DFAFB3430>,2000,0,2
K_UP,60,58,10,<__main__.LargeCactus object at 0x0000028DFAFB3430>,2000,0,2
K_UP,280,58,10,<__main__.LargeCactus object at 0x0000028DFF636C70>,740,58,<__main__.LargeCactus object at 0x0000028DFF642CA0>
K_UP,270,58,10,<__main__.LargeCactus object at 0x0000028DFF636C70>,730,58,<__main__.LargeCactus object at 0x0000028DFF642CA0>
K_UP,260,58,10,<__main__.LargeCactus object at 0x0000028DFF636C70>,720,58,<__main__.LargeCactus object at 0x0000028DFF642CA0>
K_UP,250,58,10,<__main__.LargeCactus object at 0x0000028DFF636C70>,710,58,<__main__.LargeCactus object at 0x0000028DFF642CA0>
K_UP,240,58,10,<__main__.LargeCactus object at 0x0000028DFF636C70>,700,58,<__main__.LargeCactus object at 0x0000028DFF642CA0>
K_UP,230,58,10,<__main__.LargeCactus object at 0x0000028DFF636C70>,690,58,<__main__.LargeCactus object at 0x0000028DFF642CA0>
K_UP,220,58,10,<__main__.LargeCactus object at 0x0000028DFF636C70>,680,58,<__main__.LargeCactus object at 0x0000028DFF642CA0>
K_UP,210,58,10,<__main__.LargeCactus object at 0x0000028DFF636C70>,670,58,<__main__.LargeCactus object at 0x0000028DFF642CA0>
K_UP,200,58,10,<__main__.LargeCactus object at 0x0000028DFF636C70>,660,58,<__main__.LargeCactus object at 0x0000028DFF642CA0>
K_UP,190,58,10,<__main__.LargeCactus object at 0x0000028DFF636C70>,650,58,<__main__.LargeCactus object at 0x0000028DFF642CA0>
K_UP,180,58,10,<__main__.LargeCactus object at 0x0000028DFF636C70>,640,58,<__main__.LargeCactus object at 0x0000028DFF642CA0>
K_UP,170,58,10,<__main__.LargeCactus object at 0x0000028DFF636C70>,630,58,<__main__.LargeCactus object at 0x0000028DFF642CA0>
K_UP,160,58,10,<__main__.LargeCactus object at 0x0000028DFF636C70>,620,58,<__main__.LargeCactus object at 0x0000028DFF642CA0>
K_UP,150,58,10,<__main__.LargeCactus object at 0x0000028DFF636C70>,610,58,<__main__.LargeCactus object at 0x0000028DFF642CA0>
K_UP,140,58,10,<__main__.LargeCactus object at 0x0000028DFF636C70>,600,58,<__main__.LargeCactus object at 0x0000028DFF642CA0>
K_UP,130,58,10,<__main__.LargeCactus object at 0x0000028DFF636C70>,590,58,<__main__.LargeCactus object at 0x0000028DFF642CA0>
K_UP,120,58,10,<__main__.LargeCactus object at 0x0000028DFF636C70>,580,58,<__main__.LargeCactus object at 0x0000028DFF642CA0>
K_UP,110,58,10,<__main__.LargeCactus object at 0x0000028DFF636C70>,570,58,<__main__.LargeCactus object at 0x0000028DFF642CA0>
K_UP,100,58,10,<__main__.LargeCactus object at 0x0000028DFF636C70>,560,58,<__main__.LargeCactus object at 0x0000028DFF642CA0>
K_UP,90,58,10,<__main__.LargeCactus object at 0x0000028DFF636C70>,550,58,<__main__.LargeCactus object at 0x0000028DFF642CA0>
