ZeroR,BG,AB,RF,HP
ZeroR,2.090130372468841e-17,1.3932874706427154e-17,4.701498011462097e-19,1.8759451756694172e-14
1.6997692098403253e-06,BG,4.78818434994975e-13,0.7194590646521744,1.6423958346555661e-07
1.483674023902201e-06,1.6965526182776899e-06,AB,1.776612632364313e-14,6.388195100346892e-09
1.7105279932400777e-06,0.5909769820974129,1.6837370465306977e-06,RF,3.425961244552142e-07
1.7029908934686465e-06,9.709761657014524e-06,6.7619552854357274e-06,1.7398854252969586e-05,HP
